x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
+14.035000E+00,-76.508E-03,+3.626884E+00,+2.906282E+00,-389.121E-03
+14.037500E+00,-76.508E-03,+3.827889E+00,+2.981658E+00,+151.080E-03
+14.040000E+00,-91.583E-03,+3.664573E+00,+2.921357E+00,-250.930E-03
+14.042500E+00,-76.508E-03,+3.827889E+00,+2.876131E+00,+352.085E-03
+14.045000E+00,-131.784E-03,+3.827889E+00,+2.856030E+00,-250.930E-03
+14.047500E+00,-76.508E-03,+3.827889E+00,+2.835930E+00,+151.080E-03
+14.050000E+00,-76.508E-03,+3.626884E+00,+2.976633E+00,-451.935E-03
+14.052500E+00,-76.508E-03,+3.827889E+00,+2.906282E+00,+226.457E-03
+14.055000E+00,-76.508E-03,+3.765075E+00,+2.906282E+00,-389.121E-03
+14.057500E+00,-6.156E-03,+3.827889E+00,+2.906282E+00,+326.960E-03
+14.060000E+00,-76.508E-03,+3.827889E+00,+2.840955E+00,-250.930E-03
+14.062500E+00,-76.508E-03,+3.827889E+00,+2.926382E+00,+226.457E-03
+14.065000E+00,-76.508E-03,+3.765075E+00,+2.906282E+00,-250.930E-03
+14.067500E+00,-76.508E-03,+3.827889E+00,+2.835930E+00,+151.080E-03
+14.070000E+00,-76.508E-03,+3.626884E+00,+2.976633E+00,-288.618E-03
+14.072500E+00,+3.894E-03,+3.714824E+00,+2.861055E+00,+226.457E-03
+14.075000E+00,+3.894E-03,+3.765075E+00,+2.881156E+00,-250.930E-03
+14.077500E+00,-76.508E-03,+3.827889E+00,+2.971608E+00,+125.955E-03
+14.080000E+00,-91.583E-03,+3.626884E+00,+2.840955E+00,-426.809E-03
+14.082500E+00,-177.010E-03,+3.714824E+00,+2.825880E+00,+151.080E-03
+14.085000E+00,-76.508E-03,+3.827889E+00,+2.856030E+00,-250.930E-03
+14.087500E+00,-76.508E-03,+3.652010E+00,+2.906282E+00,+151.080E-03
+14.090000E+00,-91.583E-03,+3.827889E+00,+2.921357E+00,-112.739E-03
+14.092500E+00,-76.508E-03,+3.752513E+00,+2.876131E+00,+151.080E-03
+14.095000E+00,-106.658E-03,+3.827889E+00,+2.851005E+00,-451.935E-03
+14.097500E+00,-76.508E-03,+3.827889E+00,+2.906282E+00,+151.080E-03
+14.100000E+00,-76.508E-03,+3.827889E+00,+2.906282E+00,-426.809E-03
+14.102500E+00,-76.508E-03,+3.714824E+00,+2.861055E+00,+151.080E-03
+14.105000E+00,-106.658E-03,+3.827889E+00,+2.856030E+00,-389.121E-03
+14.107500E+00,-76.508E-03,+3.652010E+00,+2.906282E+00,+326.960E-03
+14.110000E+00,-76.508E-03,+3.664573E+00,+2.906282E+00,-426.809E-03
+14.112500E+00,-31.282E-03,+3.626884E+00,+2.956533E+00,+151.080E-03
+14.115000E+00,-51.382E-03,+3.702261E+00,+2.961558E+00,-389.121E-03
+14.117500E+00,-156.910E-03,+3.677136E+00,+2.835930E+00,+326.960E-03
+14.120000E+00,-66.457E-03,+3.827889E+00,+2.906282E+00,-250.930E-03
+14.122500E+00,-76.508E-03,+3.626884E+00,+2.926382E+00,+151.080E-03
+14.125000E+00,-26.256E-03,+3.702261E+00,+2.906282E+00,-326.307E-03
+14.127500E+00,-76.508E-03,+3.652010E+00,+2.906282E+00,+151.080E-03
+14.130000E+00,-76.508E-03,+3.664573E+00,+2.906282E+00,-451.935E-03
+14.132500E+00,-76.508E-03,+3.714824E+00,+2.906282E+00,+188.769E-03
+14.135000E+00,-106.658E-03,+3.827889E+00,+2.825880E+00,-313.744E-03
+14.137500E+00,-76.508E-03,+3.827889E+00,+2.981658E+00,+163.643E-03
+14.140000E+00,-66.457E-03,+3.827889E+00,+2.896231E+00,-250.930E-03
+14.142500E+00,-76.508E-03,+3.714824E+00,+2.906282E+00,+151.080E-03
+14.145000E+00,-156.910E-03,+3.827889E+00,+2.906282E+00,-326.307E-03
+14.147500E+00,-6.156E-03,+3.827889E+00,+2.906282E+00,+326.960E-03
+14.150000E+00,-91.583E-03,+3.626884E+00,+2.825880E+00,-426.809E-03
+14.152500E+00,-156.910E-03,+3.752513E+00,+2.876131E+00,+151.080E-03
+14.155000E+00,-76.508E-03,+3.827889E+00,+2.961558E+00,-326.307E-03
+14.157500E+00,-151.885E-03,+3.815327E+00,+2.906282E+00,+151.080E-03
+14.160000E+00,-76.508E-03,+3.802764E+00,+2.906282E+00,-451.935E-03
+14.162500E+00,-126.759E-03,+3.752513E+00,+2.876131E+00,+264.146E-03
+14.165000E+00,-76.508E-03,+3.765075E+00,+2.936432E+00,-389.121E-03
+14.167500E+00,-151.885E-03,+3.827889E+00,+2.901256E+00,+151.080E-03
+14.170000E+00,-76.508E-03,+3.626884E+00,+2.976633E+00,-426.809E-03
+14.172500E+00,-156.910E-03,+3.827889E+00,+2.876131E+00,+226.457E-03
+14.175000E+00,-76.508E-03,+3.702261E+00,+2.906282E+00,-313.744E-03
+14.177500E+00,-76.508E-03,+3.827889E+00,+2.835930E+00,+151.080E-03
+14.180000E+00,-146.859E-03,+3.664573E+00,+2.976633E+00,-250.930E-03
+14.182500E+00,-46.357E-03,+3.752513E+00,+2.906282E+00,+226.457E-03
+14.185000E+00,-131.784E-03,+3.765075E+00,+11.809E-03,-389.121E-03
+14.187500E+00,-6.156E-03,+3.815327E+00,-58.543E-03,+151.080E-03
+14.190000E+00,-91.583E-03,+3.827889E+00,-68.593E-03,-250.930E-03
+14.192500E+00,-46.357E-03,+3.752513E+00,-18.342E-03,+352.085E-03
+14.195000E+00,-76.508E-03,+3.827889E+00,-68.593E-03,-125.302E-03
+14.197500E+00,-6.156E-03,+3.827889E+00,+6.784E-03,+151.080E-03
+14.200000E+00,-66.457E-03,+3.827889E+00,+1.759E-03,-426.809E-03
+14.202500E+00,-111.684E-03,+3.827889E+00,-68.593E-03,+226.457E-03
+14.205000E+00,-131.784E-03,+3.702261E+00,-68.593E-03,-250.930E-03
+14.207500E+00,-76.508E-03,+3.626884E+00,+77.136E-03,+151.080E-03
+14.210000E+00,-66.457E-03,+3.827889E+00,-53.517E-03,-426.809E-03
+14.212500E+00,-76.508E-03,+3.714824E+00,-18.342E-03,+226.457E-03
+14.215000E+00,-131.784E-03,+3.765075E+00,-38.442E-03,-389.121E-03
+14.217500E+00,-71.483E-03,+3.652010E+00,+11.809E-03,+151.080E-03
+14.220000E+00,-11.181E-03,+3.664573E+00,-53.517E-03,-250.930E-03
+14.222500E+00,-31.282E-03,+3.752513E+00,-98.744E-03,+151.080E-03
+14.225000E+00,-26.256E-03,+3.626884E+00,-38.442E-03,-389.121E-03
+14.227500E+00,-76.508E-03,+3.652010E+00,-58.543E-03,+326.960E-03
+14.230000E+00,-21.231E-03,+3.802764E+00,-68.593E-03,-288.618E-03
+14.232500E+00,-126.759E-03,+3.827889E+00,-68.593E-03,+63.141E-03
+14.235000E+00,-51.382E-03,+3.765075E+00,-13.316E-03,-125.302E-03
+14.237500E+00,-76.508E-03,+3.626884E+00,-68.593E-03,+151.080E-03
+14.240000E+00,-11.181E-03,+3.827889E+00,+11.809E-03,-250.930E-03
+14.242500E+00,-126.759E-03,+3.752513E+00,-18.342E-03,+151.080E-03
+14.245000E+00,-76.508E-03,+3.702261E+00,-13.316E-03,-389.121E-03
+14.247500E+00,-76.508E-03,+3.827889E+00,+11.809E-03,+151.080E-03
+14.250000E+00,-11.181E-03,+3.664573E+00,+1.759E-03,-250.930E-03
+14.252500E+00,-31.282E-03,+3.752513E+00,-33.417E-03,+151.080E-03
+14.255000E+00,-76.508E-03,+3.765075E+00,-118.844E-03,-326.307E-03
+14.257500E+00,-156.910E-03,+3.827889E+00,-58.543E-03,+151.080E-03
+14.260000E+00,-66.457E-03,+3.827889E+00,-68.593E-03,-451.935E-03
+14.262500E+00,-76.508E-03,+3.714824E+00,+11.809E-03,+151.080E-03
+14.265000E+00,-51.382E-03,+3.903266E+00,-68.593E-03,-250.930E-03
+14.267500E+00,-76.508E-03,+3.652010E+00,-68.593E-03,+326.960E-03
+14.270000E+00,-76.508E-03,+3.664573E+00,-123.869E-03,-250.930E-03
+14.272500E+00,-76.508E-03,+3.626884E+00,-68.593E-03,+151.080E-03
+14.275000E+00,-131.784E-03,+3.966080E+00,-68.593E-03,-389.121E-03
+14.277500E+00,-6.156E-03,+3.827889E+00,-68.593E-03,+151.080E-03
+14.280000E+00,-76.508E-03,+3.827889E+00,-53.517E-03,-426.809E-03
+14.282500E+00,-76.508E-03,+3.827889E+00,-18.342E-03,+226.457E-03
+14.285000E+00,-76.508E-03,+3.626884E+00,-38.442E-03,-250.930E-03
+14.287500E+00,-86.558E-03,+3.652010E+00,-148.995E-03,+326.960E-03
+14.290000E+00,-76.508E-03,+3.664573E+00,-68.593E-03,-288.618E-03
+14.292500E+00,-111.684E-03,+3.827889E+00,-113.819E-03,+151.080E-03
+14.295000E+00,-76.508E-03,+3.827889E+00,-13.316E-03,-389.121E-03
+14.297500E+00,-71.483E-03,+3.827889E+00,+6.784E-03,+151.080E-03
+14.300000E+00,-76.508E-03,+3.664573E+00,-53.517E-03,-288.618E-03
+14.302500E+00,-76.508E-03,+3.827889E+00,-18.342E-03,+352.085E-03
+14.305000E+00,-156.910E-03,+3.827889E+00,-13.316E-03,-389.121E-03
+14.307500E+00,-76.508E-03,+3.827889E+00,-58.543E-03,-37.362E-03
+14.310000E+00,-156.910E-03,+3.827889E+00,+1.759E-03,-426.809E-03
+14.312500E+00,-126.759E-03,+3.827889E+00,-98.744E-03,+352.085E-03
+14.315000E+00,-51.382E-03,+3.827889E+00,-38.442E-03,-250.930E-03
+14.317500E+00,-76.508E-03,+3.815327E+00,-58.543E-03,+352.085E-03
+14.320000E+00,-136.809E-03,+3.626884E+00,+1.759E-03,-288.618E-03
+14.322500E+00,-76.508E-03,+3.626884E+00,-18.342E-03,+264.146E-03
+14.325000E+00,-106.658E-03,+3.702261E+00,-68.593E-03,-326.307E-03
+14.327500E+00,-76.508E-03,+3.652010E+00,+11.809E-03,+151.080E-03
+14.330000E+00,-136.809E-03,+3.626884E+00,+1.759E-03,-250.930E-03
+14.332500E+00,-126.759E-03,+3.827889E+00,-48.492E-03,+151.080E-03
+14.335000E+00,-156.910E-03,+3.702261E+00,-68.593E-03,-250.930E-03
+14.337500E+00,-71.483E-03,+3.827889E+00,+11.809E-03,+326.960E-03
+14.340000E+00,-146.859E-03,+3.664573E+00,-53.517E-03,-288.618E-03
+14.342500E+00,-76.508E-03,+3.827889E+00,-33.417E-03,+151.080E-03
+14.345000E+00,-51.382E-03,+3.702261E+00,+11.809E-03,-250.930E-03
+14.347500E+00,-76.508E-03,+3.652010E+00,-58.543E-03,+151.080E-03
+14.350000E+00,-76.508E-03,+3.827889E+00,+11.809E-03,-250.930E-03
+14.352500E+00,-46.357E-03,+3.626884E+00,-18.342E-03,+151.080E-03
+14.355000E+00,-106.658E-03,+3.765075E+00,-13.316E-03,-250.930E-03
+14.357500E+00,-76.508E-03,+3.827889E+00,-58.543E-03,+151.080E-03
+14.360000E+00,-66.457E-03,+3.664573E+00,+1.759E-03,-451.935E-03
+14.362500E+00,-126.759E-03,+3.827889E+00,-18.342E-03,+226.457E-03
+14.365000E+00,-106.658E-03,+3.765075E+00,+11.809E-03,-250.930E-03
+14.367500E+00,-76.508E-03,+3.827889E+00,-128.894E-03,+151.080E-03
+14.370000E+00,-21.231E-03,+3.802764E+00,-53.517E-03,-451.935E-03
+14.372500E+00,-111.684E-03,+3.714824E+00,-18.342E-03,+151.080E-03
+14.375000E+00,-131.784E-03,+3.765075E+00,-88.693E-03,-250.930E-03
+14.377500E+00,-141.834E-03,+3.652010E+00,-58.543E-03,+326.960E-03
+14.380000E+00,-11.181E-03,+3.802764E+00,-123.869E-03,-250.930E-03
+14.382500E+00,-76.508E-03,+3.827889E+00,-113.819E-03,+151.080E-03
+14.385000E+00,-131.784E-03,+3.827889E+00,-38.442E-03,-389.121E-03
+14.387500E+00,+3.894E-03,+3.827889E+00,-68.593E-03,+151.080E-03
+14.390000E+00,-136.809E-03,+3.827889E+00,+1.759E-03,-250.930E-03
+14.392500E+00,-76.508E-03,+3.827889E+00,-68.593E-03,+151.080E-03
+14.395000E+00,-76.508E-03,+3.765075E+00,-68.593E-03,-250.930E-03
+14.397500E+00,-76.508E-03,+3.815327E+00,-58.543E-03,+151.080E-03
+14.400000E+00,-76.508E-03,+3.664573E+00,+11.809E-03,-426.809E-03
+14.402500E+00,-46.357E-03,+3.827889E+00,-68.593E-03,+352.085E-03
+14.405000E+00,+23.995E-03,+3.626884E+00,-68.593E-03,-389.121E-03
+14.407500E+00,-86.558E-03,+3.815327E+00,-68.593E-03,+301.834E-03
+14.410000E+00,-76.508E-03,+3.827889E+00,+1.759E-03,-250.930E-03
+14.412500E+00,-61.432E-03,+3.827889E+00,-68.593E-03,+226.457E-03
+14.415000E+00,-76.508E-03,+3.702261E+00,-13.316E-03,-188.116E-03
+14.417500E+00,-156.910E-03,+3.652010E+00,+77.136E-03,+163.643E-03
+14.420000E+00,-91.583E-03,+3.827889E+00,-68.593E-03,-451.935E-03
+14.422500E+00,-76.508E-03,+3.827889E+00,-33.417E-03,+151.080E-03
+14.425000E+00,-76.508E-03,+3.827889E+00,-93.718E-03,-389.121E-03
+14.427500E+00,-76.508E-03,+3.815327E+00,+6.784E-03,+151.080E-03
+14.430000E+00,-91.583E-03,+3.664573E+00,-53.517E-03,-288.618E-03
+14.432500E+00,-76.508E-03,+3.827889E+00,-33.417E-03,+151.080E-03
+14.435000E+00,-76.508E-03,+3.827889E+00,+2.881156E+00,-389.121E-03
+14.437500E+00,-6.156E-03,+3.991206E+00,+2.906282E+00,+151.080E-03
+14.440000E+00,-76.508E-03,+3.827889E+00,+2.906282E+00,-426.809E-03
+14.442500E+00,-126.759E-03,+3.626884E+00,+2.906282E+00,+151.080E-03
+14.445000E+00,-101.633E-03,+3.765075E+00,+2.906282E+00,-389.121E-03
+14.447500E+00,-76.508E-03,+3.652010E+00,+2.986684E+00,-37.362E-03
+14.450000E+00,-66.457E-03,+3.664573E+00,+2.896231E+00,-250.930E-03
+14.452500E+00,-156.910E-03,+3.626884E+00,+2.906282E+00,+151.080E-03
+14.455000E+00,-76.508E-03,+3.827889E+00,+2.856030E+00,-250.930E-03
+14.457500E+00,-76.508E-03,+3.827889E+00,+2.901256E+00,+326.960E-03
+14.460000E+00,-146.859E-03,+3.827889E+00,+2.906282E+00,-250.930E-03
+14.462500E+00,-126.759E-03,+3.827889E+00,+2.876131E+00,+226.457E-03
+14.465000E+00,-76.508E-03,+3.702261E+00,+2.906282E+00,-389.121E-03
+14.467500E+00,-71.483E-03,+3.815327E+00,+2.906282E+00,+151.080E-03
+14.470000E+00,-76.508E-03,+3.802764E+00,+2.976633E+00,-288.618E-03
+14.472500E+00,-126.759E-03,+3.827889E+00,+2.876131E+00,+226.457E-03
+14.475000E+00,-76.508E-03,+3.827889E+00,+2.856030E+00,-389.121E-03
+14.477500E+00,-86.558E-03,+3.815327E+00,+2.906282E+00,+125.955E-03
+14.480000E+00,-76.508E-03,+3.827889E+00,+2.896231E+00,-250.930E-03
+14.482500E+00,-111.684E-03,+3.626884E+00,+2.956533E+00,+151.080E-03
+14.485000E+00,-76.508E-03,+3.702261E+00,+2.856030E+00,-326.307E-03
+14.487500E+00,-71.483E-03,+3.827889E+00,+2.901256E+00,+326.960E-03
+14.490000E+00,-76.508E-03,+3.827889E+00,+2.921357E+00,-426.809E-03
+14.492500E+00,-76.508E-03,+3.827889E+00,+2.876131E+00,+151.080E-03
+14.495000E+00,-51.382E-03,+3.765075E+00,+2.906282E+00,-250.930E-03
+14.497500E+00,-76.508E-03,+3.652010E+00,+2.835930E+00,+151.080E-03
+14.500000E+00,+2.838065E+00,+3.827889E+00,+2.976633E+00,-3.152940E+00
+14.502500E+00,+2.863191E+00,+3.827889E+00,+2.906282E+00,+3.517915E+00
+14.505000E+00,+2.868216E+00,+3.765075E+00,+2.881156E+00,-3.379070E+00
+14.507500E+00,+2.822990E+00,+3.815327E+00,+2.906282E+00,+2.914899E+00
+14.510000E+00,+2.963693E+00,+3.664573E+00,+2.906282E+00,-3.492136E+00
+14.512500E+00,+2.817965E+00,+3.677136E+00,+2.825880E+00,+3.078216E+00
+14.515000E+00,+2.843090E+00,+3.827889E+00,+2.881156E+00,-3.517261E+00
+14.517500E+00,+2.898367E+00,+3.827889E+00,+2.901256E+00,+3.668668E+00
+14.520000E+00,+2.908417E+00,+3.664573E+00,+2.906282E+00,-3.152940E+00
+14.522500E+00,+2.817965E+00,+3.827889E+00,+2.906282E+00,+3.040528E+00
+14.525000E+00,+2.817965E+00,+3.827889E+00,+2.961558E+00,-3.655452E+00
+14.527500E+00,+2.888316E+00,+3.827889E+00,+2.981658E+00,+3.392286E+00
+14.530000E+00,+2.953643E+00,+3.626884E+00,+2.976633E+00,-3.492136E+00
+14.532500E+00,+2.898367E+00,+3.827889E+00,+2.926382E+00,+3.040528E+00
+14.535000E+00,+2.898367E+00,+3.827889E+00,+2.881156E+00,-3.102688E+00
+14.537500E+00,+2.903392E+00,+3.652010E+00,+2.981658E+00,+3.266658E+00
+14.540000E+00,+2.828015E+00,+3.827889E+00,+2.921357E+00,-3.492136E+00
+14.542500E+00,+2.898367E+00,+3.915829E+00,+2.906282E+00,+3.316910E+00
+14.545000E+00,+2.898367E+00,+3.702261E+00,+2.906282E+00,-3.454447E+00
+14.547500E+00,+2.968718E+00,+3.827889E+00,+2.986684E+00,+3.442538E+00
+14.550000E+00,+2.873241E+00,+3.827889E+00,+2.906282E+00,-3.668015E+00
+14.552500E+00,+2.863191E+00,+3.626884E+00,+2.906282E+00,+3.367161E+00
+14.555000E+00,+2.843090E+00,+3.827889E+00,+2.906282E+00,-3.454447E+00
+14.557500E+00,+2.898367E+00,+3.827889E+00,+2.906282E+00,+3.593291E+00
+14.560000E+00,+2.828015E+00,+3.827889E+00,+2.840955E+00,-3.152940E+00
+14.562500E+00,+2.863191E+00,+3.714824E+00,+2.906282E+00,+3.367161E+00
+14.565000E+00,+2.868216E+00,+3.765075E+00,+2.881156E+00,-3.316256E+00
+14.567500E+00,+2.822990E+00,+3.827889E+00,+2.906282E+00,+3.442538E+00
+14.570000E+00,+2.898367E+00,+3.802764E+00,+2.921357E+00,-3.152940E+00
+14.572500E+00,+2.817965E+00,+3.827889E+00,+2.906282E+00,+3.442538E+00
+14.575000E+00,+2.923492E+00,+3.626884E+00,+2.906282E+00,-3.316256E+00
+14.577500E+00,+2.822990E+00,+3.827889E+00,+2.901256E+00,+3.103342E+00
+14.580000E+00,+2.898367E+00,+3.827889E+00,+2.906282E+00,-3.467010E+00
+14.582500E+00,+2.817965E+00,+3.714824E+00,+2.941457E+00,+3.316910E+00
+14.585000E+00,+2.843090E+00,+3.903266E+00,+2.881156E+00,-3.178065E+00
+14.587500E+00,+2.822990E+00,+3.827889E+00,+2.901256E+00,+3.467663E+00
+14.590000E+00,+2.828015E+00,+3.802764E+00,+2.906282E+00,-3.115251E+00
+14.592500E+00,+2.817965E+00,+3.827889E+00,+2.941457E+00,+3.316910E+00
+14.595000E+00,+2.898367E+00,+3.827889E+00,+2.906282E+00,-3.379070E+00
+14.597500E+00,+2.898367E+00,+3.652010E+00,+2.906282E+00,+3.480226E+00
+14.600000E+00,+2.817965E+00,+3.664573E+00,+2.921357E+00,-3.492136E+00
+14.602500E+00,+2.913442E+00,+3.827889E+00,+2.876131E+00,+3.115905E+00
+14.605000E+00,+2.898367E+00,+3.765075E+00,+2.906282E+00,-3.052437E+00
+14.607500E+00,+2.898367E+00,+3.652010E+00,+2.971608E+00,+3.442538E+00
+14.610000E+00,+2.898367E+00,+3.664573E+00,+2.906282E+00,-3.316256E+00
+14.612500E+00,+2.898367E+00,+3.827889E+00,+2.861055E+00,+3.279221E+00
+14.615000E+00,+2.843090E+00,+3.702261E+00,+2.906282E+00,-3.379070E+00
+14.617500E+00,+2.822990E+00,+3.827889E+00,+2.906282E+00,+3.103342E+00
+14.620000E+00,+2.898367E+00,+3.626884E+00,+2.906282E+00,-3.152940E+00
+14.622500E+00,+2.943593E+00,+3.714824E+00,+2.906282E+00,+3.203844E+00
+14.625000E+00,+2.898367E+00,+3.626884E+00,+2.856030E+00,-3.115251E+00
+14.627500E+00,+2.898367E+00,+3.991206E+00,+2.906282E+00,+3.141030E+00
+14.630000E+00,+2.817965E+00,+3.827889E+00,+2.896231E+00,-3.492136E+00
+14.632500E+00,+2.928517E+00,+3.752513E+00,+2.956533E+00,+3.316910E+00
+14.635000E+00,+2.817965E+00,+3.702261E+00,+2.906282E+00,-3.178065E+00
+14.637500E+00,+2.898367E+00,+3.827889E+00,+2.986684E+00,+3.442538E+00
+14.640000E+00,+2.883291E+00,+8.794E-03,+2.896231E+00,-3.178065E+00
+14.642500E+00,+2.863191E+00,+8.794E-03,+2.906282E+00,+3.517915E+00
+14.645000E+00,+2.817965E+00,+8.794E-03,+2.906282E+00,-3.253442E+00
+14.647500E+00,+2.888316E+00,+8.794E-03,+2.901256E+00,+3.141030E+00
+14.650000E+00,+2.898367E+00,+8.794E-03,+2.896231E+00,-3.152940E+00
+14.652500E+00,+2.863191E+00,+8.794E-03,+2.906282E+00,+2.965151E+00
+14.655000E+00,+2.843090E+00,+84.171E-03,+2.906282E+00,-3.517261E+00
+14.657500E+00,+2.822990E+00,+8.794E-03,+2.906282E+00,+3.316910E+00
+14.660000E+00,+2.898367E+00,+8.794E-03,+2.976633E+00,-3.353945E+00
+14.662500E+00,+2.817965E+00,+96.734E-03,+2.906282E+00,+3.404849E+00
+14.665000E+00,+2.898367E+00,+8.794E-03,+2.906282E+00,-3.454447E+00
+14.667500E+00,+2.958668E+00,+8.794E-03,+2.835930E+00,+3.442538E+00
+14.670000E+00,+2.898367E+00,+184.673E-03,+2.906282E+00,-3.316256E+00
+14.672500E+00,+2.848115E+00,+8.794E-03,+2.956533E+00,+3.442538E+00
+14.675000E+00,+2.868216E+00,-54.020E-03,+2.881156E+00,-3.517261E+00
+14.677500E+00,+2.822990E+00,+3.827889E+00,+2.906282E+00,+3.266658E+00
+14.680000E+00,+2.817965E+00,+3.626884E+00,+2.906282E+00,-3.492136E+00
+14.682500E+00,+2.898367E+00,+3.752513E+00,+2.906282E+00,+3.203844E+00
+14.685000E+00,+2.918467E+00,+3.702261E+00,-93.718E-03,-3.517261E+00
+14.687500E+00,+2.898367E+00,+3.991206E+00,-58.543E-03,+3.141030E+00
+14.690000E+00,+2.898367E+00,+3.827889E+00,+1.759E-03,-3.668015E+00
+14.692500E+00,+2.848115E+00,+3.827889E+00,-33.417E-03,+3.203844E+00
+14.695000E+00,+2.817965E+00,+3.765075E+00,-13.316E-03,-3.178065E+00
+14.697500E+00,+2.898367E+00,+3.626884E+00,-68.593E-03,+3.480226E+00
+14.700000E+00,+2.828015E+00,+3.664573E+00,-53.517E-03,-3.467010E+00
+14.702500E+00,+2.848115E+00,+3.827889E+00,-68.593E-03,+2.965151E+00
+14.705000E+00,+2.868216E+00,+3.765075E+00,-13.316E-03,-3.454447E+00
+14.707500E+00,+2.898367E+00,+8.794E-03,+6.784E-03,+3.228970E+00
+14.710000E+00,+2.908417E+00,-154.523E-03,-123.869E-03,-3.668015E+00
+14.712500E+00,+2.863191E+00,+8.794E-03,-33.417E-03,+3.442538E+00
+14.715000E+00,+2.868216E+00,+8.794E-03,-68.593E-03,-3.391633E+00
+14.717500E+00,+2.817965E+00,+8.794E-03,-68.593E-03,+3.228970E+00
+14.720000E+00,+2.883291E+00,-154.523E-03,+1.759E-03,-3.492136E+00
+14.722500E+00,+2.848115E+00,+8.794E-03,-33.417E-03,+3.404849E+00
+14.725000E+00,+2.898367E+00,+8.794E-03,-13.316E-03,-3.240879E+00
+14.727500E+00,+2.898367E+00,+8.794E-03,+11.809E-03,+3.467663E+00
+14.730000E+00,+2.898367E+00,-154.523E-03,-68.593E-03,-3.316256E+00
+14.732500E+00,+2.898367E+00,-66.583E-03,-68.593E-03,+3.404849E+00
+14.735000E+00,+2.898367E+00,+8.794E-03,-38.442E-03,-3.316256E+00
+14.737500E+00,+2.822990E+00,+197.236E-03,-68.593E-03,+3.467663E+00
+14.740000E+00,+2.828015E+00,+184.673E-03,+11.809E-03,-3.831332E+00
+14.742500E+00,+2.848115E+00,+8.794E-03,-113.819E-03,+3.404849E+00
+14.745000E+00,+2.948618E+00,+8.794E-03,-68.593E-03,-3.592638E+00
+14.747500E+00,+2.752638E+00,+8.794E-03,-68.593E-03,+3.103342E+00
+14.750000E+00,+2.898367E+00,-154.523E-03,-68.593E-03,-3.492136E+00
+14.752500E+00,+2.863191E+00,+8.794E-03,-33.417E-03,+3.241533E+00
+14.755000E+00,+2.898367E+00,-116.834E-03,-68.593E-03,-3.379070E+00
+14.757500E+00,+2.898367E+00,+8.794E-03,+6.784E-03,+3.442538E+00
+14.760000E+00,+2.898367E+00,-16.332E-03,+1.759E-03,-3.492136E+00
+14.762500E+00,+2.928517E+00,+8.794E-03,-18.342E-03,+3.078216E+00
+14.765000E+00,+2.873241E+00,+8.794E-03,-38.442E-03,-3.391633E+00
+14.767500E+00,+2.822990E+00,+8.794E-03,-68.593E-03,+3.266658E+00
+14.770000E+00,+2.883291E+00,+184.673E-03,+1.759E-03,-3.353945E+00
+14.772500E+00,+2.898367E+00,+209.799E-03,-18.342E-03,+2.965151E+00
+14.775000E+00,+2.843090E+00,+84.171E-03,-13.316E-03,-3.316256E+00
+14.777500E+00,+2.833040E+00,+8.794E-03,-128.894E-03,+3.266658E+00
+14.780000E+00,+2.817965E+00,+184.673E-03,-68.593E-03,-3.492136E+00
+14.782500E+00,+2.848115E+00,+8.794E-03,-68.593E-03,+2.965151E+00
+14.785000E+00,+2.898367E+00,+8.794E-03,-38.442E-03,-3.391633E+00
+14.787500E+00,+2.822990E+00,+8.794E-03,-68.593E-03,+3.429975E+00
+14.790000E+00,+2.883291E+00,+8.794E-03,+11.809E-03,-3.668015E+00
+14.792500E+00,+2.848115E+00,+8.794E-03,-18.342E-03,+3.316910E+00
+14.795000E+00,+2.792839E+00,+8.794E-03,-93.718E-03,-3.379070E+00
+14.797500E+00,+2.822990E+00,+8.794E-03,-138.945E-03,+3.404849E+00
+14.800000E+00,+2.828015E+00,+8.794E-03,+1.759E-03,-3.291131E+00
+14.802500E+00,+2.848115E+00,+8.794E-03,-33.417E-03,+3.203844E+00
+14.805000E+00,+2.868216E+00,+84.171E-03,-93.718E-03,-3.316256E+00
+14.807500E+00,+2.898367E+00,-167.085E-03,+11.809E-03,+3.266658E+00
+14.810000E+00,+2.898367E+00,+8.794E-03,+1.759E-03,-3.668015E+00
+14.812500E+00,+2.797864E+00,+8.794E-03,-18.342E-03,+2.965151E+00
+14.815000E+00,+2.868216E+00,+71.608E-03,-13.316E-03,-3.178065E+00
+14.817500E+00,+2.822990E+00,+197.236E-03,-58.543E-03,+3.316910E+00
+14.820000E+00,+2.828015E+00,+8.794E-03,-68.593E-03,-3.693141E+00
+14.822500E+00,+2.863191E+00,-104.271E-03,-33.417E-03,+3.404849E+00
+14.825000E+00,+2.898367E+00,+8.794E-03,-13.316E-03,-3.240879E+00
+14.827500E+00,+2.898367E+00,+8.794E-03,-58.543E-03,+3.065653E+00
+14.830000E+00,+2.898367E+00,+46.482E-03,-8.291E-03,-3.152940E+00
+14.832500E+00,+2.817965E+00,-104.271E-03,-33.417E-03,+3.078216E+00
+14.835000E+00,+2.898367E+00,+8.794E-03,+11.809E-03,-3.391633E+00
+14.837500E+00,+2.898367E+00,+8.794E-03,-68.593E-03,+3.078216E+00
+14.840000E+00,+2.908417E+00,+184.673E-03,-68.593E-03,-3.316256E+00
